,esrb_rating,no_descriptors,strong_language,blood_and_gore,blood,mild_fantasy_violence,sexual_themes,intense_violence,strong_sexual_content,simulated_gambling,language
1151,0,1,0,0,0,0,0,0,0,0,0
1152,2,0,0,0,0,0,0,0,0,0,0
1153,2,0,0,0,1,0,0,0,0,0,1
1154,2,0,0,0,1,0,0,0,0,0,0
1155,3,0,1,1,0,0,0,0,0,0,1
1156,0,1,0,0,0,0,0,0,0,0,0
1157,2,0,0,0,1,0,0,0,0,0,0
1158,0,1,0,0,0,0,0,0,0,0,0
1159,2,0,0,0,1,0,0,0,0,1,0
1160,0,1,0,0,0,0,0,0,0,0,0
1161,3,0,0,1,0,0,0,0,0,0,1
1162,1,0,0,0,0,0,0,0,0,0,0
1163,1,0,0,0,0,0,0,0,0,0,0
1164,2,0,0,0,1,0,0,0,0,0,0
1165,3,0,1,0,1,0,0,0,0,0,0
1166,2,0,0,0,1,0,0,0,0,0,0
1167,1,0,0,0,0,0,0,0,0,0,0
1168,2,0,0,0,1,0,0,1,0,0,0
1169,1,0,0,0,0,0,0,0,0,0,0
1170,1,0,0,0,0,0,0,0,0,0,0
1171,0,1,0,0,0,0,0,0,0,0,0
1172,2,0,0,0,0,0,0,0,0,1,1
1173,2,0,0,0,0,0,0,0,0,0,0
1174,2,0,0,0,0,0,0,0,0,0,0
1175,0,0,0,0,0,0,0,0,0,0,0
1176,1,0,0,0,0,0,0,0,0,0,0
1177,2,0,0,0,1,0,0,0,0,1,0
1178,0,1,0,0,0,0,0,0,0,0,0
1179,2,0,0,0,1,0,0,0,0,0,0
1180,0,0,0,0,0,1,0,0,0,0,0
1181,1,0,0,0,0,0,0,0,0,0,0
1182,0,1,0,0,0,0,0,0,0,0,0
1183,1,0,0,0,0,0,0,0,0,0,0
1184,1,0,0,0,0,0,0,1,0,0,0
1185,3,0,1,0,1,0,0,0,0,0,0
1186,0,1,0,0,0,0,0,0,0,0,0
1187,3,0,0,0,1,0,0,0,0,0,0
1188,2,0,0,0,1,0,0,0,0,0,0
1189,0,1,0,0,0,0,0,0,0,0,0
1190,3,0,0,1,0,0,0,1,1,0,0
1191,2,1,0,0,0,0,0,0,0,0,0
1192,1,1,0,0,0,0,0,1,0,0,0
1193,2,0,0,0,1,0,0,0,0,0,0
1194,0,1,0,0,0,0,0,0,0,0,0
1195,1,0,0,0,0,0,0,0,0,0,0
1196,0,1,0,0,0,0,0,0,0,0,0
1197,1,0,0,0,0,1,0,0,0,0,0
1198,3,0,0,0,1,0,0,0,0,0,0
1199,2,0,0,0,0,0,0,0,0,0,0
1200,3,0,0,1,0,0,0,0,0,0,1
1201,0,0,0,0,0,1,0,0,0,0,0
1202,0,1,0,0,0,0,0,0,0,0,0
1203,3,0,0,0,1,0,0,0,0,0,0
1204,2,0,0,0,0,0,0,0,0,0,0
1205,2,0,0,0,0,0,0,0,0,1,0
1206,2,0,0,0,0,0,0,0,0,1,0
1207,1,0,0,0,0,0,0,0,0,0,0
1208,1,0,0,0,0,0,0,0,0,0,0
1209,3,0,0,0,1,0,0,0,0,0,0
1210,1,0,0,0,0,0,0,0,0,0,0
1211,1,0,0,0,0,0,0,0,0,0,0
1212,2,0,0,1,0,0,0,0,0,0,0
1213,2,0,0,0,1,0,0,0,0,0,0
1214,1,0,0,0,0,0,0,0,0,0,0
1215,2,0,0,0,0,0,0,0,0,0,0
1216,2,0,0,1,0,0,0,0,0,0,0
1217,1,0,0,0,0,0,0,0,0,0,0
1218,2,0,0,0,1,0,0,0,0,0,1
1219,2,0,0,0,1,0,0,0,0,0,0
1220,0,0,0,0,0,1,0,0,0,0,0
1221,2,0,0,0,0,0,0,0,0,0,0
1222,2,0,0,1,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0,0,0,0,0
1224,2,1,0,0,0,0,0,0,0,0,0
1225,0,0,0,0,0,1,0,0,0,0,0
1226,3,0,1,1,0,0,0,1,0,0,0
1227,0,1,0,0,0,0,0,0,0,0,0
1228,0,0,0,0,0,0,0,0,0,0,0
1229,0,1,0,0,0,0,0,0,0,0,0
1230,3,0,0,0,1,0,0,0,0,0,0
1231,3,0,0,0,0,0,0,0,1,1,0
1232,2,0,0,0,1,0,0,0,0,0,0
1233,3,0,0,1,0,0,0,0,0,0,1
1234,1,0,0,0,0,0,0,0,0,0,0
1235,1,0,0,0,0,0,0,0,0,0,0
1236,2,0,0,0,1,0,0,0,0,0,0
1237,1,0,0,0,0,0,0,0,0,0,0
1238,0,0,0,0,0,1,0,0,0,0,0
1239,2,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,1,0,0,0,0,0
1241,2,0,0,0,1,0,0,1,0,0,0
1242,2,0,0,0,1,0,0,0,0,0,0
1243,2,0,0,0,1,0,0,0,0,0,0
1244,1,1,0,0,0,0,0,0,0,0,1
1245,0,0,0,0,0,1,0,0,0,0,0
1246,1,0,0,0,0,0,0,0,0,0,0
1247,0,0,0,0,0,0,0,0,0,0,0
1248,2,0,0,0,0,0,0,1,0,1,0
1249,1,0,0,0,0,0,0,0,0,0,0
1250,2,0,0,0,1,0,0,0,0,0,0
1251,3,0,1,0,1,0,1,0,0,0,0
1252,1,0,0,0,0,0,0,0,0,0,0
1253,3,0,0,0,0,0,1,0,0,0,0
1254,2,0,0,0,0,0,0,0,0,0,1
1255,2,0,0,0,0,0,0,0,0,0,1
1256,0,0,0,0,0,1,0,0,0,0,0
1257,1,0,0,0,0,0,0,0,0,0,1
1258,0,1,0,0,0,0,0,0,0,0,0
1259,2,0,0,1,0,0,0,0,0,0,0
1260,1,0,0,0,0,0,0,0,0,0,0
1261,1,0,0,0,0,0,0,0,0,0,0
1262,2,0,0,0,1,0,0,0,0,0,1
1263,2,0,0,0,1,0,0,0,0,0,0
1264,2,0,0,0,0,0,0,0,0,0,0
1266,2,0,0,0,0,0,0,0,0,0,0
1267,2,0,0,0,0,0,0,0,0,0,0
1268,3,0,1,0,1,0,0,0,0,0,0
1269,0,1,0,0,0,0,0,0,0,0,0
1270,2,0,0,0,1,0,0,0,0,0,0
1271,1,0,0,0,0,0,0,0,0,0,1
1272,2,0,0,0,1,0,0,0,0,0,0
1273,0,0,0,0,0,1,0,0,0,0,0
1274,2,0,0,0,0,0,0,0,0,0,0
1275,1,0,0,0,0,0,0,0,0,1,0
1276,3,0,1,0,0,0,1,0,0,0,0
1277,1,0,0,0,0,0,0,0,0,0,0
1278,0,1,0,0,0,0,0,0,0,0,0
1279,2,0,0,0,1,0,0,1,0,0,0
1280,2,0,0,0,1,0,0,0,0,0,0
1281,1,0,0,0,0,0,0,0,0,0,0
1282,2,0,0,0,1,0,0,0,0,0,0
1283,2,0,0,0,1,0,0,0,0,0,0
1284,2,0,0,0,1,0,0,1,0,0,0
1285,2,0,0,0,0,0,0,0,0,0,1
1286,0,0,0,0,0,0,0,0,0,0,0
1287,1,0,0,0,0,0,0,0,0,0,0
1288,0,1,0,0,0,0,0,0,0,0,0
1289,2,0,0,0,0,0,0,0,0,1,0
1290,0,1,0,0,0,0,0,0,0,0,0
1291,1,0,0,0,0,0,0,0,0,0,0
1292,1,0,0,0,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,0
1294,2,0,0,0,0,0,0,0,0,0,1
1295,2,0,0,0,0,0,0,0,0,0,0
1296,1,0,0,0,0,0,0,0,0,0,0
1297,1,0,0,0,0,0,0,1,0,0,0
1298,0,1,0,0,0,0,0,0,0,0,0
1299,2,0,0,0,0,0,0,0,0,0,0
1300,2,0,0,0,1,0,0,0,0,0,0
1301,2,0,0,0,1,0,0,0,0,0,0
1302,3,0,0,0,1,0,0,0,0,1,0
1303,0,1,0,0,0,0,0,0,0,0,0
1304,3,0,0,1,0,0,0,0,0,0,1
1305,1,0,0,0,0,0,0,0,0,0,0
1306,3,0,1,0,1,0,0,0,0,1,1
1307,2,0,0,0,0,0,0,0,0,0,0
1308,0,1,0,0,0,0,0,0,0,0,0
1309,2,0,0,0,0,0,0,0,0,0,0
1310,0,1,0,0,0,0,0,0,0,0,0
1311,0,1,0,0,0,0,0,0,0,0,0
1312,1,0,0,0,0,0,0,0,0,0,0
1313,2,0,0,0,0,0,0,0,0,0,0
1314,0,1,0,0,0,0,0,0,0,0,0
1315,3,0,0,1,0,0,0,1,0,0,0
1316,0,1,0,0,0,0,0,0,0,0,0
1317,2,0,0,0,1,0,0,0,0,0,0
1318,0,0,0,0,0,1,0,0,0,0,0
1319,0,0,0,0,0,1,0,0,0,0,0
1320,1,0,0,0,0,0,0,0,0,0,0
1321,2,0,0,0,0,0,1,0,0,0,1
1322,2,0,0,0,0,0,0,0,0,0,0
1323,3,0,1,0,0,0,1,0,0,0,0
1324,0,0,0,0,0,0,0,0,0,0,0
1325,1,0,0,0,0,0,0,0,0,0,0
1326,2,0,0,0,1,0,0,0,0,0,0
1327,2,0,0,0,0,0,0,0,0,0,0
1328,2,0,0,0,0,0,0,0,0,0,0
1329,1,0,0,0,0,0,0,0,0,0,0
1330,0,1,0,0,0,0,0,0,0,0,0
1331,3,0,1,0,1,0,0,0,0,0,0
1332,2,0,0,0,1,0,0,0,0,0,0
1333,0,1,0,0,0,0,0,0,0,0,0
1334,2,0,0,0,0,0,0,0,0,0,0
1335,2,0,0,0,1,0,0,0,0,0,0
1336,3,0,1,0,1,0,1,0,0,1,1
1337,3,0,0,1,0,0,1,0,0,0,1
1338,3,0,0,0,0,0,1,0,0,0,0
1339,0,1,0,0,0,0,0,0,0,0,0
1340,0,1,0,0,0,0,0,0,0,0,0
1341,2,0,0,1,0,0,0,0,0,0,0
1342,3,0,1,0,1,0,0,0,0,1,1
1343,2,1,0,0,1,0,0,0,0,0,0
1344,2,0,0,0,0,0,0,0,0,0,0
1345,2,0,0,0,0,0,1,0,0,1,0
1346,2,0,0,0,0,0,0,0,0,0,0
1347,3,0,1,1,0,0,0,0,0,0,0
1348,0,1,0,0,0,0,0,0,0,0,0
1349,0,0,0,0,0,0,0,0,0,0,0
1350,0,1,0,0,0,0,0,0,0,0,0
1351,1,0,0,0,0,0,0,1,0,0,0
1352,1,0,0,0,0,0,0,0,0,0,0
1353,2,0,0,0,0,0,0,0,0,0,0
1354,2,0,0,0,0,0,0,0,0,0,0
1355,2,0,0,0,1,0,0,1,0,0,0
1356,2,0,0,0,0,0,0,0,0,0,0
1357,0,1,0,0,0,0,0,0,0,0,0
1358,2,0,0,0,1,0,0,0,0,0,0
1359,0,1,0,0,0,0,0,0,0,0,0
1360,1,0,0,0,0,0,0,1,0,0,0
1361,3,0,1,0,0,0,1,0,0,0,0
1362,0,1,0,0,0,0,0,0,0,0,0
1363,3,0,0,1,0,0,0,0,0,1,0
1364,2,0,0,0,1,0,0,0,0,0,0
1365,1,0,0,0,0,0,0,0,0,0,0
1366,2,0,0,0,0,0,0,0,0,0,0
1367,2,0,0,0,0,0,0,0,0,0,0
1368,3,0,0,1,0,0,0,0,0,0,0
1369,0,1,0,0,0,0,0,0,0,0,0
1370,2,0,0,0,1,0,0,0,0,0,0
1371,0,1,0,0,0,0,0,0,0,0,0
1372,2,0,1,0,0,0,0,0,0,0,0
1373,1,0,0,0,0,0,0,0,0,0,0
1374,2,0,0,0,1,0,0,0,0,0,0
1375,2,0,0,0,0,0,0,0,0,0,0
1376,1,0,0,0,0,0,0,0,0,0,0
1377,1,0,0,0,0,0,0,0,0,0,0
1378,2,0,0,0,1,0,0,1,0,0,0
1379,1,0,0,0,0,0,0,0,0,0,0
1380,3,0,1,0,0,0,0,0,0,0,0
1381,2,0,0,0,1,0,0,1,0,1,0
1382,3,0,0,0,0,0,0,0,1,0,1
1383,0,0,0,0,0,1,0,0,0,0,0
1384,0,1,0,0,0,0,0,0,0,0,0
1385,2,0,0,0,1,0,0,1,0,0,0
1386,2,0,0,0,1,0,0,0,0,0,0
1387,3,1,1,0,1,0,0,0,0,0,0
1388,1,0,0,0,0,0,0,0,0,0,0
1389,2,0,0,0,1,0,0,0,0,0,0
1390,0,1,0,0,0,0,0,0,0,0,0
1391,3,0,0,0,0,0,1,0,0,0,0
1392,2,0,0,0,0,0,0,0,0,0,0
1393,0,1,0,0,0,0,0,0,0,0,0
1394,0,1,0,0,0,0,0,0,0,0,0
1395,2,0,0,0,0,0,1,0,0,0,0
1396,0,0,0,0,0,1,0,0,0,0,0
1397,3,0,0,1,0,0,0,0,0,0,1
1398,3,0,1,0,1,0,0,0,0,0,0
1399,2,0,0,0,1,0,0,0,0,0,0
1400,0,1,0,0,0,0,0,0,0,0,0
1401,3,0,1,0,1,0,0,1,0,0,0
1402,1,0,0,0,0,0,0,0,0,0,0
1403,3,0,1,0,0,0,1,0,0,0,0
1404,1,0,0,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,1,0,0,0,0,0
1406,1,0,0,0,0,0,0,0,0,0,0
1407,3,0,1,1,0,0,1,0,0,0,0
1408,2,0,0,0,1,0,1,0,0,0,1
1409,0,0,0,0,0,1,0,0,0,0,0
1410,1,0,0,0,0,0,0,1,0,0,0
1411,2,0,0,0,1,0,0,0,0,0,0
1412,1,0,0,0,0,0,0,0,0,0,0
1413,1,0,0,0,0,0,0,0,0,0,0
1414,2,0,0,0,0,0,0,0,0,0,1
1415,3,0,1,1,0,0,1,1,0,0,0
1416,2,0,0,0,0,0,0,0,0,0,0
1417,1,0,0,0,0,1,0,0,0,0,1
1418,2,0,0,0,1,0,0,0,0,0,0
1419,0,0,0,0,0,1,0,0,0,0,0
1420,2,1,0,0,1,0,0,0,0,0,0
1421,1,0,0,0,0,0,0,0,0,0,0
1422,2,0,0,0,1,0,0,0,0,0,0
1423,3,0,0,0,1,0,0,0,0,0,1
1424,3,0,1,0,1,0,1,0,0,0,1
1425,3,0,1,1,0,0,1,0,0,0,1
1426,3,0,0,1,0,0,0,0,0,0,0
1427,2,0,0,0,0,0,0,0,0,0,0
1428,0,1,0,0,0,0,0,0,0,0,0
1429,3,0,1,0,1,0,0,0,0,0,0
1430,2,0,0,0,1,0,0,0,0,0,0
1431,0,1,0,0,0,0,0,0,0,0,0
1432,1,0,0,0,0,0,0,0,0,0,0
1433,2,0,0,0,0,0,0,0,0,0,0
1434,1,0,0,0,0,0,0,0,0,0,0
1435,0,1,0,0,0,0,0,0,0,0,0
1436,2,0,0,0,1,0,0,0,0,0,0
1437,1,0,0,0,0,0,0,0,0,0,0
1438,1,0,0,0,0,0,0,0,0,0,0
1439,0,1,0,0,0,0,0,0,0,0,0
1440,1,0,0,0,0,0,0,0,0,0,0
1441,0,1,0,0,0,0,0,0,0,0,0
1442,2,0,0,0,0,0,0,0,0,1,0
1443,2,0,0,0,1,0,0,0,0,0,0
1444,3,0,0,0,0,0,0,0,1,0,1
1445,1,1,0,0,0,0,0,0,0,0,1
1446,3,0,1,1,0,0,0,0,0,0,0
1447,1,0,0,0,0,0,0,0,0,0,0
1448,3,0,1,1,0,0,0,1,0,0,0
1449,0,0,0,0,0,1,0,0,0,0,0
1450,1,0,0,0,0,0,0,0,0,0,0
1451,3,0,1,0,1,0,1,0,0,0,0
1452,3,0,1,0,1,0,0,0,0,0,0
1453,2,0,0,0,0,0,0,0,0,0,1
1454,2,0,0,0,1,0,0,1,0,0,0
1455,3,0,1,0,1,0,0,0,0,0,0
1456,3,0,1,0,1,0,0,0,0,1,0
1457,3,0,1,0,1,0,0,0,0,1,0
1458,2,0,0,0,0,0,0,0,0,1,0
1459,0,1,0,0,0,0,0,0,0,0,0
1460,2,0,0,0,1,0,0,0,0,0,0
1461,2,0,0,0,0,0,0,0,0,0,1
1462,2,0,0,0,1,0,0,0,0,0,1
1463,3,0,0,1,0,0,1,0,1,0,1
1464,0,1,0,0,0,0,0,0,0,0,0
1465,2,0,0,0,0,0,0,0,0,0,0
1466,1,0,0,0,0,0,0,0,0,0,0
1467,2,0,0,0,0,0,0,0,0,0,0
1468,2,0,0,0,1,0,0,0,0,0,0
1469,2,0,0,0,0,0,1,0,0,0,0
1470,1,0,0,0,0,0,0,0,0,0,0
1471,0,1,0,0,0,0,0,0,0,0,0
1472,2,0,0,0,0,0,0,0,0,0,1
1473,2,0,0,0,0,0,0,0,0,0,0
1474,2,0,0,0,0,0,0,1,0,0,0
1475,1,0,0,0,0,0,0,0,0,0,0
1476,0,0,0,0,0,0,0,0,0,0,0
1477,2,0,0,0,1,0,1,0,0,0,0
1478,0,1,0,0,0,0,0,0,0,0,0
1479,3,0,1,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,0,0,0
1481,1,0,0,0,0,0,0,0,0,0,0
1482,2,0,0,0,1,0,0,0,0,0,0
1483,2,0,0,0,1,0,0,0,0,0,0
1484,1,0,0,0,0,0,0,0,0,0,0
1485,2,0,0,0,1,0,0,0,0,0,0
1486,0,1,0,0,0,0,0,0,0,0,0
1487,2,0,0,0,0,0,0,0,0,0,0
1488,1,0,0,0,0,0,0,0,0,0,0
1489,2,0,0,0,0,0,0,0,0,0,0
1490,1,0,0,0,0,0,0,0,0,0,0
1491,2,0,0,1,0,0,1,0,0,0,0
1492,2,0,0,0,1,0,0,1,0,0,0
1493,1,0,0,0,0,0,0,0,0,0,0
1494,2,0,0,0,1,0,0,0,0,0,0
1495,0,1,0,0,0,0,0,0,0,0,0
1496,0,1,0,0,0,0,0,0,0,0,0
1497,2,0,0,0,1,0,0,0,0,0,0
1498,0,1,0,0,0,0,0,0,0,0,0
1499,0,0,0,0,0,1,0,0,0,0,0
1500,1,0,0,0,0,0,0,0,0,0,0
1501,2,0,0,0,1,0,0,0,0,1,1
1502,2,0,0,0,1,0,0,0,0,0,0
1503,3,0,1,0,1,0,0,0,0,0,0
1504,2,0,0,0,0,0,0,0,0,0,0
1505,0,1,0,0,0,0,0,0,0,0,0
1506,2,0,0,0,1,0,0,0,0,0,0
1508,0,1,0,0,0,0,0,0,0,0,0
1509,3,0,0,1,0,0,0,0,0,0,0
1510,1,0,0,0,0,0,0,0,0,0,0
1511,2,0,0,0,0,0,1,0,0,0,0
1512,2,0,0,0,1,0,0,0,0,0,0
1513,3,0,1,0,1,0,0,0,0,0,0
1514,3,0,1,1,0,0,0,0,0,0,0
1515,1,0,0,0,0,0,0,0,0,0,0
1516,3,0,0,1,0,0,1,0,0,0,1
1517,2,0,0,0,0,0,0,0,0,0,1
1518,1,0,0,0,0,0,0,0,0,0,0
1519,1,0,0,0,0,1,0,0,0,0,0
1520,3,0,0,0,0,0,0,0,1,0,0
1521,2,0,0,0,1,0,0,0,0,0,0
1522,2,0,0,0,1,0,0,0,0,0,0
1523,1,0,0,0,0,0,0,0,0,0,1
1524,1,0,0,0,0,0,0,0,0,0,0
1525,0,1,0,0,0,0,0,0,0,0,0
1526,0,1,0,0,0,0,0,0,0,0,0
1527,3,0,0,0,0,0,0,0,0,0,0
1528,0,0,0,0,0,1,0,0,0,0,0
1529,0,1,0,0,0,0,0,0,0,0,0
1530,2,0,0,0,0,0,0,0,0,0,0
1531,3,0,1,1,0,0,1,1,0,1,0
1532,2,0,0,0,0,0,0,0,0,0,0
1533,2,0,0,0,1,0,0,0,0,0,1
1534,3,0,0,1,0,0,0,0,0,0,0
1535,3,0,0,1,0,0,0,1,1,0,0
1536,2,0,0,0,0,0,0,0,0,0,0
1537,2,0,0,0,0,0,0,0,0,0,0
1538,1,0,0,0,0,0,0,0,0,0,0
1539,3,0,0,0,0,0,1,0,0,0,0
1540,2,0,0,1,0,0,0,0,0,0,0
1541,2,0,0,0,1,0,0,0,0,0,0
1542,1,0,0,0,0,0,0,0,0,0,0
1543,0,0,0,0,0,0,0,0,0,0,0
1544,2,0,0,0,1,0,0,0,0,0,0
1545,3,0,0,1,0,0,0,0,0,0,1
1546,0,1,0,0,0,0,0,0,0,0,0
1547,1,0,0,0,0,0,0,1,0,0,0
1548,2,0,0,0,1,0,0,0,0,0,0
1549,0,1,0,0,0,0,0,0,0,0,0
1550,2,0,0,0,0,0,0,0,0,0,0
1551,3,0,1,1,0,0,0,0,0,0,0
1552,3,0,0,0,1,0,0,0,0,0,0
1553,2,0,0,0,1,0,0,0,0,0,0
1554,2,0,0,0,0,0,0,0,0,0,0
1555,2,0,0,0,1,0,0,1,0,0,0
1556,3,0,1,1,0,0,0,0,0,0,0
1557,0,1,0,0,0,0,0,0,0,0,0
1558,0,1,0,0,0,0,0,0,0,0,0
1559,0,0,0,0,0,1,0,0,0,0,0
1560,1,0,0,0,0,0,0,0,0,0,0
1561,1,0,0,0,0,0,0,0,0,0,0
1562,2,0,0,0,1,0,0,0,0,0,0
1563,0,1,0,0,0,0,0,0,0,0,0
1564,0,1,0,0,0,0,0,0,0,0,0
1565,2,0,0,0,1,0,0,0,0,0,0
1566,1,0,0,0,0,0,0,0,0,0,0
1567,3,0,0,0,1,0,1,0,0,1,0
1568,1,0,0,0,0,0,0,1,0,0,0
1569,0,1,0,0,0,0,0,0,0,0,0
1570,2,0,0,0,1,0,0,0,0,0,0
1571,1,0,0,0,0,0,0,1,0,0,0
1572,0,1,0,0,0,0,0,0,0,0,0
1573,3,0,1,0,0,0,1,0,0,0,0
1574,0,1,0,0,0,0,0,0,0,0,0
1575,2,0,0,0,0,0,0,0,0,0,0
1576,2,0,0,0,0,0,1,0,0,0,1
1577,2,0,0,0,0,0,0,0,0,0,0
1578,3,0,0,0,1,0,0,0,0,0,1
1579,3,0,1,1,0,0,1,1,0,0,0
1580,1,0,0,0,0,0,0,0,0,0,0
1581,3,0,0,1,0,0,1,0,0,0,1
1582,2,0,0,0,0,0,0,0,0,0,0
1583,0,0,0,0,0,1,0,0,0,0,0
1584,0,1,0,0,0,0,0,0,0,0,0
1585,0,0,0,0,0,1,0,0,0,0,0
1586,1,0,0,0,0,0,0,0,0,0,0
1587,1,0,0,0,0,0,0,0,0,0,1
1588,2,0,0,1,0,0,0,0,0,0,0
1589,2,0,0,0,0,0,0,0,0,0,0
1590,0,1,0,0,0,0,0,0,0,0,0
1591,2,0,0,0,1,0,0,0,0,0,0
1592,2,0,0,1,0,0,0,1,0,0,0
1593,1,0,0,0,0,0,0,0,0,0,0
1594,1,0,0,0,0,0,0,0,0,0,0
1595,3,0,1,0,1,0,0,0,0,1,0
1596,1,0,0,0,0,0,0,0,0,0,0
1597,1,0,0,0,0,0,0,0,0,0,0
1598,0,1,0,0,0,0,0,0,0,0,0
1599,3,0,1,0,1,0,0,0,1,0,0
1600,0,0,0,0,0,0,0,0,0,0,0
1601,1,0,0,0,0,0,0,0,0,0,0
1602,1,0,0,0,0,0,0,0,0,0,0
1603,0,1,0,0,0,0,0,0,0,0,0
1604,0,1,0,0,0,0,0,0,0,0,0
1605,1,0,0,0,0,0,0,0,0,0,0
1606,0,0,0,0,0,1,0,0,0,0,0
1607,0,1,0,0,0,0,0,0,0,0,0
1608,3,0,1,0,1,0,0,0,0,1,1
1609,0,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0,0
1611,2,0,0,0,1,0,0,0,0,0,1
1612,2,0,0,0,1,0,0,1,0,0,0
1613,2,0,0,0,1,0,1,0,0,1,0
1614,0,1,0,0,0,0,0,0,0,0,0
1615,1,0,0,0,0,0,0,0,0,0,0
1616,2,0,0,0,1,0,0,1,0,0,0
1617,1,0,0,0,0,0,0,0,0,0,0
1618,3,0,1,0,1,0,0,0,0,0,0
1619,1,0,0,0,0,0,0,0,0,0,0
1620,1,0,0,0,0,0,0,0,0,0,0
1621,2,0,0,0,1,0,0,1,0,0,0
1622,2,0,0,0,1,0,0,0,0,0,0
1623,1,0,0,0,0,0,0,0,0,0,0
1624,2,0,0,0,0,0,0,0,0,1,0
1625,2,0,0,0,1,0,0,0,0,0,1
1626,0,0,0,0,0,1,0,0,0,0,0
1627,0,1,0,0,0,0,0,0,0,0,0
1628,1,0,0,0,0,0,0,0,0,0,0
1629,2,0,0,0,0,0,0,1,0,0,1
1630,0,1,0,0,0,0,0,0,0,0,0
1631,2,0,0,0,0,0,0,0,0,0,1
1632,2,0,0,0,0,0,0,0,0,0,0
1633,0,1,0,0,0,0,0,0,0,0,0
1634,2,0,0,0,1,0,0,0,0,0,0
1635,2,0,0,0,1,0,0,1,0,0,0
1636,0,0,0,0,0,1,0,0,0,0,0
1637,2,0,0,0,0,0,0,0,0,0,0
1638,0,0,0,0,0,1,0,0,0,0,0
1639,2,0,0,0,0,0,0,0,0,0,0
1640,2,0,0,0,1,0,0,0,0,0,0
1641,3,0,1,0,1,0,0,0,0,0,0
1642,3,0,0,1,0,0,1,0,0,0,1
1643,2,0,0,0,1,0,0,0,0,0,0
1644,3,0,0,0,1,0,0,0,0,0,0
1645,0,1,0,0,0,0,0,0,0,0,0
1646,0,1,0,0,0,0,0,0,0,0,0
1647,2,0,0,0,0,0,0,0,0,1,0
1648,3,0,1,1,0,0,0,0,0,0,0
1649,1,0,0,0,0,0,0,0,0,0,0
1650,1,0,0,0,0,0,0,0,0,0,0
1651,2,0,0,0,1,0,0,0,0,0,0
1652,2,0,0,0,0,0,0,1,0,0,0
1653,0,0,0,0,0,0,0,0,0,0,0
1654,1,0,0,0,0,0,0,0,0,0,0
1655,0,0,0,0,0,1,0,0,0,0,0
1656,2,0,0,0,0,0,0,0,0,0,1
1657,2,0,0,0,1,0,0,0,0,0,0
1658,1,0,0,0,0,0,0,0,0,0,0
1659,0,0,0,0,0,1,0,0,0,0,0
1660,2,0,0,1,0,0,0,0,0,0,0
1661,0,1,0,0,0,0,0,0,0,0,0
1662,2,0,0,0,0,0,0,0,0,0,0
1663,3,0,0,1,0,0,0,1,0,0,0
1664,0,0,0,0,0,1,0,0,0,0,0
1665,1,0,0,0,0,0,0,0,0,0,1
1666,3,0,0,1,0,0,0,0,0,0,0
1667,2,0,0,0,0,0,0,0,0,0,0
1668,2,0,0,0,1,0,0,0,0,0,0
1669,0,1,0,0,0,0,0,0,0,0,0
1670,1,1,0,0,0,0,0,1,0,0,0
1671,3,0,1,0,1,0,0,0,0,0,0
1672,3,0,1,0,1,0,0,0,0,1,1
1673,3,0,1,1,0,0,0,1,0,0,0
1674,2,0,0,0,1,0,1,1,0,0,0
1675,2,0,0,0,0,0,0,0,0,0,1
1676,2,0,0,0,0,0,0,0,0,1,0
1677,0,1,0,0,0,0,0,0,0,0,0
1678,2,0,0,0,0,0,1,0,0,0,0
1679,0,1,0,0,0,0,0,0,0,0,0
1680,2,0,0,0,0,0,0,0,0,0,0
1681,1,0,0,0,0,0,0,0,0,0,0
1682,3,0,1,1,0,0,0,0,0,0,0
1683,2,1,0,0,0,0,0,0,0,0,1
1684,1,0,0,0,0,0,0,0,0,0,1
1685,0,1,0,0,0,0,0,0,0,0,0
1686,2,1,0,0,1,0,0,0,0,0,0
1687,1,0,0,0,0,0,0,0,0,0,0
1688,2,0,0,0,0,0,0,0,0,1,1
1689,0,1,0,0,0,0,0,0,0,0,0
1690,3,0,1,0,1,0,0,0,0,0,0
1691,2,0,0,1,0,0,0,0,0,0,0
1692,2,0,0,0,0,0,0,0,0,0,0
1693,2,0,0,0,0,0,0,0,0,0,1
1694,1,0,0,0,0,0,0,0,0,0,0
1695,1,0,0,0,0,0,0,0,0,0,0
1696,1,0,0,0,0,0,0,0,0,0,0
1697,1,0,0,0,0,0,0,0,0,0,0
1698,1,0,0,0,0,0,0,0,0,0,0
1699,3,0,0,1,0,0,0,1,1,0,0
1700,1,0,0,0,0,0,0,0,0,0,0
1701,1,0,0,0,0,0,0,0,0,0,0
1702,0,0,0,0,0,1,0,0,0,0,0
1703,2,0,0,0,1,0,0,1,0,0,0
1704,2,1,0,0,1,0,0,0,0,0,0
1705,3,0,1,1,0,0,1,0,0,0,0
1706,3,0,0,1,0,0,0,1,1,0,0
1707,1,0,0,0,0,0,0,0,0,0,0
1708,3,0,0,1,0,0,0,1,1,0,0
1709,2,0,0,0,1,0,0,0,0,0,0
