,mild_cartoon_violence,mild_fantasy_violence,mild_language,mild_lyrics,mild_violence,no_descriptors,nudity,partial_nudity,sexual_content,sexual_themes,simulated_gambling,strong_language,suggestive_themes,use_of_alcohol,use_of_drugs_and_alcohol,esrb_rating
808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
817,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3
818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
819,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
833,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
837,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
838,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
844,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
859,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
862,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
866,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
869,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
872,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
875,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
882,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3
883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
887,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
891,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3
892,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
919,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
930,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
932,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
944,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
950,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
953,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
960,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
967,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
974,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
978,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
985,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1002,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
1003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1017,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1030,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1031,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2
1032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1033,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3
1034,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1036,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1057,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1058,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1063,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1071,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
1072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1088,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
1089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1098,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
1099,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1144,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1165,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
1166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1172,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
1173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1191,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
1192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1199,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
